feature,family,present_in_training,present_in_validation,dtype_training,dtype_validation,null_count_training,null_count_validation,source_evidence_count,source_files,source_lines,source_operations,source_expressions,candidate_source_columns,has_shift,has_negative_shift,has_positive_shift,has_rolling,has_centered_rolling,has_expanding,has_diff,has_pct_change,has_forward_operation,has_future_named_signal,target_context_evidence,feature_context_evidence,temporal_direction,causal_assessment,production_verdict,notes
occupied_spaces_roll_count_6h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_coverage_ratio_12h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_coverage_ratio_1d,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_coverage_ratio_1h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_coverage_ratio_2h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_coverage_ratio_3h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_coverage_ratio_6h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_max_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_max_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_max_1h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_max_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_max_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_max_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_mean_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_mean_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_mean_1h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_mean_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_mean_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_mean_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_median_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_median_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_median_1h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_median_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_median_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_median_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_min_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_min_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_min_1h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_min_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_min_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_min_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_missing_12h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_missing_1d,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_missing_1h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_missing_2h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_missing_3h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_missing_6h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_std_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_std_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_std_1h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_std_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_std_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_std_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_trend_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_trend_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_trend_1h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_trend_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_trend_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_trend_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
quarter,other,True,True,int64,int64,0,0,69,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\calendar_features.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\temporal_features.py""]","[23, 32, 57, 115, 126, 127, 133, 187, 430, 434, 438, 536, 539, 541, 544, 552, 558, 566, 569, 574, 575, 581, 585, 717, 718, 757, 760, 764, 775, 786, 795, 809, 810, 811, 818, 823, 832, 837, 846, 850, 858, 862, 1017, 1020, 1021, 1027, 1031, 1039, 1043, 1094, 1124, 1222, 1223, 1383, 1384, 1401, 1402, 1429, 1431, 1433, 1435, 1437, 1459, 1461, 1576, 1582, 1788, 1800, 1806]",[],"['quarter', 'quarter boundaries', 'add_quarter: bool = True', 'add_week_of_quarter: bool = True', 'add_quarter_boundaries: bool = True', 'unique_quarters: int', 'if self._config.add_quarter:', '""calendar_quarter"",', 'timestamp.dt.quarter', '# Week of quarter', 'if self._config.add_week_of_quarter:', 'quarter_start_month = (', 'quarter_start = pd.to_datetime(', 'quarter_start_month,', 'days_since_quarter_start = (', '- quarter_start', 'week_of_quarter = (', 'days_since_quarter_start', '""calendar_week_of_quarter"",', 'week_of_quarter', '# Quarter boundaries', 'if self._config.add_quarter_boundaries:', 'is_quarter_start_month = (', 'is_quarter_end_month = (', 'quarter_start_date = (', 'quarter_end_date = (', 'quarter_start_date', '+ pd.offsets.QuarterEnd(', '""is_quarter_start"",', '== quarter_start_date', '""is_quarter_end"",', '== quarter_end_date', '""is_quarter_start_month"",', 'is_quarter_start_month', '""is_quarter_end_month"",', 'is_quarter_end_month', '# Quarter', 'quarter = (', '""calendar_quarter_sin"",', 'quarter - 1,', '""calendar_quarter_cos"",', 'unique_quarters = 0', 'unique_quarters = int(', 'unique_quarters=', 'unique_quarters,', 'if config.add_quarter:', 'add(""calendar_quarter"")', 'if config.add_week_of_quarter:', 'add(""calendar_week_of_quarter"")', 'if config.add_quarter_boundaries:', 'add(""is_quarter_start"")', 'add(""is_quarter_end"")', 'add(""is_quarter_start_month"")', 'add(""is_quarter_end_month"")', 'add(""calendar_quarter_sin"")', 'add(""calendar_quarter_cos"")', 'add_quarter=True,', 'add_week_of_quarter=True,', 'add_quarter_boundaries=True,', '""quarter"",', 'dataframe[""quarter""] = (', 'timestamp.dt.quarter.astype(']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
remaining_capacity_ratio,current_state,True,True,float64,float64,0,0,6,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\demand_features.py""]","[747, 1676, 1950, 2009, 2018, 2105]",[],"['""remaining_capacity_ratio"",', '""remaining_capacity_ratio""', '#         remaining_capacity_ratio < 0']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
space_count_consistent,other,True,True,bool,bool,0,0,2,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\demand_features.py""]","[1107, 1758]",[],"['""space_count_consistent"",', '""space_count_consistent""']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
time_slot,temporal_calendar,True,True,int64,int64,0,0,8,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\temporal_features.py""]","[68, 136, 222, 253, 290, 295, 809, 814]",[],"['time_slot', '""time_slot"",', 'time_slot_origin:', 'time_slot_origin: int = 0', '<= self.time_slot_origin', '""time_slot_origin must be between ""', '""time_slot""', '.time_slot_origin']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
vacancy_ratio,current_state,True,True,float64,float64,0,0,11,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\occupancy_features.py""]","[67, 129, 641, 675, 676, 699, 700, 869, 1256, 1295, 1326]",[],"['vacancy_ratio', '""vacancy_ratio"",', 'vacancy_ratio = (', 'vacancy_ratio.clip(', '""vacancy_ratio""', '] = vacancy_ratio']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
week_of_year,temporal_calendar,True,True,int64,int64,0,0,12,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\calendar_features.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\temporal_features.py""]","[24, 60, 97, 117, 129, 444, 448, 735, 1386, 1387, 1577, 1790]",[],"['week_of_year', 'add_week_of_year: bool = True', 'if self._config.add_week_of_year:', '""calendar_week_of_year"",', 'if config.add_week_of_year:', 'add(""calendar_week_of_year"")', 'add_week_of_year=True,', '""week_of_year"",', 'dataframe[""week_of_year""] = (']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
year,other,True,True,int64,int64,0,0,85,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\calendar_features.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\temporal_features.py""]","[21, 24, 26, 55, 59, 60, 88, 89, 97, 98, 111, 117, 121, 124, 128, 129, 135, 156, 157, 402, 406, 410, 444, 448, 474, 478, 482, 554, 555, 705, 706, 729, 730, 735, 789, 790, 869, 872, 874, 875, 878, 879, 884, 888, 897, 901, 980, 981, 982, 984, 986, 987, 988, 990, 991, 994, 996, 998, 1000, 1003, 1006, 1007, 1009, 1010, 1013, 1015, 1377, 1378, 1386, 1387, 1392, 1393, 1439, 1441, 1443, 1455, 1457, 1574, 1577, 1579, 1784, 1790, 1794, 1808]",[],"['year', 'week_of_year', 'day_of_year', 'add_year: bool = True', 'add_week_of_year: bool = True', 'add_day_of_year: bool = True', 'add_year_boundaries: bool = True', 'if self._config.add_year:', '""calendar_year"",', 'timestamp.dt.year', 'if self._config.add_week_of_year:', '""calendar_week_of_year"",', 'if self._config.add_day_of_year:', '""calendar_day_of_year"",', 'timestamp.dt.dayofyear', '""year"":', 'timestamp.dt.year,', '# Year boundaries', 'if self._config.add_year_boundaries:', 'is_year_start = (', 'timestamp.dt.is_year_start', 'is_year_end = (', 'timestamp.dt.is_year_end', '""is_year_start"",', 'is_year_start.astype(', '""is_year_end"",', 'is_year_end.astype(', '# Day of year.', '# across the year boundary.', 'day_of_year = (', '""calendar_day_of_year_sin"",', 'day_of_year - 1,', '""calendar_day_of_year_cos"",', 'if config.add_year:', 'add(""calendar_year"")', 'if config.add_week_of_year:', 'add(""calendar_week_of_year"")', 'if config.add_day_of_year:', 'add(""calendar_day_of_year"")', 'if config.add_year_boundaries:', 'add(""is_year_start"")', 'add(""is_year_end"")', 'add(""calendar_day_of_year_sin"")', 'add(""calendar_day_of_year_cos"")', 'add_year=True,', 'add_week_of_year=True,', 'add_day_of_year=True,', 'add_year_boundaries=True,', 'day_of_year_sin', 'day_of_year_cos', 'iso_year', '""year"",', '""day_of_year"",', '""week_of_year"",', '""day_of_year_sin"",', '""day_of_year_cos"",', 'dataframe[""year""] = (', 'timestamp.dt.year.astype(', 'dataframe[""day_of_year""] = (', 'timestamp.dt.dayofyear.astype(', 'dataframe[""week_of_year""] = (', '# Day of year', '# We use 365/366 dynamically so leap years are', 'days_in_year = np.where(', 'timestamp.dt.is_leap_year,', 'day_of_year_angle = (', '/ days_in_year', '""day_of_year_sin""', 'day_of_year_angle', '""day_of_year_cos""']","[""day_of_year"", ""week_of_year""]",False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
